MLUA_CARDMANAGER_190	Unlocked! (Damage 350, 3 targets, Combo Stack +2, Stun 2s 100%)	解鎖！(傷害 350，目標 3名，連擊層數 +2，暈眩 2秒 100%)	解放！(ダメージ 350、ターゲット 3体、コンボスタック +2、スタン 2秒 100%)
MLUA_CARDMANAGER_191	Unlocked! (Combo Explosion Damage 220%, permanent)	解鎖！(連擊爆炸傷害 220%，永久)	解放！(コンボ爆発ダメージ 220%、永続)
MLUA_CARDMANAGER_192	Explosion Damage +10%	爆炸傷害 +10%	爆発ダメージ +10%
MLUA_CARDMANAGER_193	Unlocked! (Restores 2% HP every 15s, permanent)	解鎖！(每15秒恢復 2% 體力，永久)	解放！(15秒ごとにHPを2%回復、永続)
MLUA_CARDMANAGER_194	Recovery +1%	恢復量 +1%	回復量 +1%
MLUA_CARDMANAGER_195	Unlocked! (Damage 300, 3 targets, AoE 2nd hit 50%)	解鎖！(傷害 300，目標 3名，範圍第2擊 50%)	解放！(ダメージ 300、ターゲット 3体、範囲2撃目 50%)
MLUA_CARDMANAGER_196	Damage +84, AoE 2nd hit Damage +10%	傷害 +84，範圍第2擊傷害 +10%	ダメージ +84、範囲2撃目ダメージ +10%
MLUA_CARDMANAGER_197	Damage +126, Targets +1, AoE 2nd hit Damage +10%	傷害 +126，攻擊目標 +1，範圍第2擊傷害 +10%	ダメージ +126、攻撃対象 +1、範囲2撃目ダメージ +10%
MLUA_CARDMANAGER_198	Unlocked! (Damage 200, Knockback, Collision Damage 60%, AoE explosion on landing 60%)	解鎖！(傷害 200，擊退，碰撞傷害 60%，落地時範圍爆炸 60%)	解放！(ダメージ 200、ノックバック、衝突ダメージ 60%、着地時に範囲爆発 60%)
MLUA_CARDMANAGER_199	Damage +20, Collision/Explosion Damage +10%	傷害 +20，碰撞·爆炸傷害 +10%	ダメージ +20、衝突・爆発ダメージ +10%
MLUA_CARDMANAGER_200	Damage +40, Collision/Explosion Damage +10%	傷害 +40，碰撞·爆炸傷害 +10%	ダメージ +40、衝突・爆発ダメージ +10%
MLUA_CARDMANAGER_201	Unlocked! (Damage 300, 3 targets, Combo Stack +2)	解鎖！(傷害 300，目標 3名，連擊層數 +2)	解放！(ダメージ 300、ターゲット 3体、コンボスタック +2)
MLUA_CARDMANAGER_202	Unlocked! (Damage 230, 2 targets, fires 4 sword waves in a fan, Combo Stack +1)	解鎖！(傷害 230，目標 2名，扇形發射劍氣 4道，連擊層數 +1)	解放！(ダメージ 230、ターゲット 2体、扇状に剣気を4つ発射、コンボスタック +1)
MLUA_CARDMANAGER_203	Damage +40, Targets +1, more sword waves	傷害 +40，攻擊目標 +1，劍氣數量增加	ダメージ +40、攻撃対象 +1、剣気の数増加
MLUA_CARDMANAGER_204	Unlocked! (Damage 280, lasts 4s, 2 hits every 2s)	解鎖！(傷害 280，持續 4秒，每2秒2連擊)	解放！(ダメージ 280、持続 4秒、2秒ごとに2連撃)
MLUA_CARDMANAGER_205	Damage +40, Duration +1s	傷害 +40，持續 +1秒	ダメージ +40、持続 +1秒
MLUA_CARDMANAGER_206	Unlocked! (Damage 230, 3 targets, normally 2 hits, 15% chance of 4 hits)	解鎖！(傷害 230，目標 3名，一般2連擊，15%機率4連擊)	解放！(ダメージ 230、ターゲット 3体、通常2連撃、15%の確率で4連撃)
MLUA_CARDMANAGER_207	Damage +30, 4-hit chance +5%	傷害 +30，4連擊機率 +5%	ダメージ +30、4連撃確率 +5%
MLUA_CARDMANAGER_208	Damage +40, 4-hit chance +10%	傷害 +40，4連擊機率 +10%	ダメージ +40、4連撃確率 +10%
MLUA_CARDMANAGER_209	Unlocked! (Damage 70, 1 target, Bind 1s)	解鎖！(傷害 70，目標 1名，束縛 1秒)	解放！(ダメージ 70、ターゲット 1体、バインド 1秒)
MLUA_CARDMANAGER_210	Damage +20, 2 targets	傷害 +20，目標 2名	ダメージ +20、ターゲット 2体
MLUA_CARDMANAGER_211	Damage +20, Bind 2s	傷害 +20，束縛 2秒	ダメージ +20、バインド 2秒
MLUA_CARDMANAGER_212	Damage +20, 3 targets	傷害 +20，目標 3名	ダメージ +20、ターゲット 3体
MLUA_CARDMANAGER_213	Damage +10	傷害 +10	ダメージ +10
MLUA_CARDMANAGER_214	Unlocked! (Damage 80, 1 target, lasts 2s, area grows over time)	解鎖！(傷害 80，目標 1名，持續 2秒，範圍逐漸擴大)	解放！(ダメージ 80、ターゲット 1体、持続 2秒、範囲が徐々に拡大)
MLUA_CARDMANAGER_215	Fusion! (Damage 180, 2 targets, lasts 2s, Bleed 30%/s)	組合！(傷害 180，目標 2名，持續 2秒，流血 30%/秒)	組み合わせ！(ダメージ 180、ターゲット 2体、持続 2秒、出血 30%/秒)
MLUA_CARDMANAGER_216	Unlocked! (Damage 80, 1 target, AoE)	解鎖！(傷害 80，目標 1名，範圍)	解放！(ダメージ 80、ターゲット 1体、範囲)
MLUA_CARDMANAGER_217	Unlocked! (Damage 60, homes for 3s, hits enemies in its path)	解鎖！(傷害 60，追蹤 3秒，攻擊路徑上的敵人)	解放！(ダメージ 60、3秒間追尾、経路上の敵を攻撃)
MLUA_CARDMANAGER_218	Unlocked! (Damage 120, 1 target, Split into 3, 30%)	解鎖！(傷害 120，目標 1名，分裂 3個 30%)	解放！(ダメージ 120、ターゲット 1体、分裂 3個 30%)
MLUA_CARDMANAGER_219	Damage +20, Split Damage +10%	傷害 +20，分裂傷害 +10%	ダメージ +20、分裂ダメージ +10%
MLUA_CARDMANAGER_220	Damage +20, Targets +1, Split Damage +10%	傷害 +20，攻擊目標 +1，分裂傷害 +10%	ダメージ +20、攻撃対象 +1、分裂ダメージ +10%
MLUA_CARDMANAGER_221	Damage +40, Split Damage +10%	傷害 +40，分裂傷害 +10%	ダメージ +40、分裂ダメージ +10%
MLUA_CARDMANAGER_222	Unlocked! (Damage 130, 1 target, AoE)	解鎖！(傷害 130，目標 1名，範圍)	解放！(ダメージ 130、ターゲット 1体、範囲)
MLUA_CARDMANAGER_223	Damage +30, Targets +1	傷害 +30，攻擊目標 +1	ダメージ +30、攻撃対象 +1
MLUA_CARDMANAGER_224	Damage +60	傷害 +60	ダメージ +60
MLUA_CARDMANAGER_225	Unlocked! (Damage 110, 1 target, Pierces 1 at 30%)	解鎖！(傷害 110，目標 1名，穿透 1隻 30%)	解放！(ダメージ 110、ターゲット 1体、貫通 1体 30%)
MLUA_CARDMANAGER_226	Damage +20, Pierce +1 (30/20%)	傷害 +20，穿透 +1隻(30/20%)	ダメージ +20、貫通 +1体(30/20%)
MLUA_CARDMANAGER_227	Damage +20, Targets +1, higher pierce ratio (40/30%)	傷害 +20，攻擊目標 +1，穿透比例提升(40/30%)	ダメージ +20、攻撃対象 +1、貫通倍率上昇(40/30%)
MLUA_CARDMANAGER_228	Damage +20, Pierce +1 (40/30/20%)	傷害 +20，穿透 +1隻(40/30/20%)	ダメージ +20、貫通 +1体(40/30/20%)
MLUA_CARDMANAGER_229	Damage +30, higher pierce ratio (50/40/30%)	傷害 +30，穿透比例提升(50/40/30%)	ダメージ +30、貫通倍率上昇(50/40/30%)
MLUA_CARDMANAGER_230	Unlocked! (Damage 100, 1 target, 3 hits 40/30/30%)	解鎖！(傷害 100，目標 1名，3連擊 40/30/30%)	解放！(ダメージ 100、ターゲット 1体、3連撃 40/30/30%)
MLUA_CARDMANAGER_231	Unlocked! (Damage 150, 1 target, 2 hits)	解鎖！(傷害 150，目標 1名，2連擊)	解放！(ダメージ 150、ターゲット 1体、2連撃)
MLUA_CARDMANAGER_232	Damage +54, Targets +1, hit power increased	傷害 +54，攻擊目標 +1，打擊強度增加	ダメージ +54、攻撃対象 +1、打撃強度増加
MLUA_CARDMANAGER_233	Damage +76, hit power increased	傷害 +76，打擊強度增加	ダメージ +76、打撃強度増加
MLUA_CARDMANAGER_234	Damage +72, hit power increased	傷害 +72，打擊強度增加	ダメージ +72、打撃強度増加
MLUA_CARDMANAGER_235	Damage +116, Targets +1, hit power increased	傷害 +116，攻擊目標 +1，打擊強度增加	ダメージ +116、攻撃対象 +1、打撃強度増加
MLUA_CARDMANAGER_236	Unlocked! (Damage 117, 1 target, 3 hits)	解鎖！(傷害 117，目標 1名，3連擊)	解放！(ダメージ 117、ターゲット 1体、3連撃)
MLUA_CARDMANAGER_237	Damage +33, Targets +1, hit power increased	傷害 +33，攻擊目標 +1，打擊強度增加	ダメージ +33、攻撃対象 +1、打撃強度増加
MLUA_CARDMANAGER_238	Damage +84, hit power increased	傷害 +84，打擊強度增加	ダメージ +84、打撃強度増加
