MLUA_CARDMANAGER_276	Evasion chance +2%	迴避機率 +2%	回避確率 +2%
MLUA_CARDMANAGER_277	Evasion chance +3%	迴避機率 +3%	回避確率 +3%
MLUA_CARDMANAGER_278	Unlocked! (Damage 560, 3 targets, 2 hits)	解鎖！(傷害 560，目標 3名，2連擊)	解放！(ダメージ 560、ターゲット 3体、2連撃)
MLUA_CARDMANAGER_279	Damage +100, hit power increased	傷害 +100，打擊強度增加	ダメージ +100、打撃強度増加
MLUA_CARDMANAGER_280	Damage +108, Targets +1, hit power increased	傷害 +108，攻擊目標 +1，打擊強度增加	ダメージ +108、攻撃対象 +1、打撃強度増加
MLUA_CARDMANAGER_281	Unlocked! (Damage 494, 4 targets, 5 hits, AoE)	解鎖！(傷害 494，目標 4名，5連擊，範圍攻擊)	解放！(ダメージ 494、ターゲット 4体、5連撃、範囲攻撃)
MLUA_CARDMANAGER_282	Damage +86, hit power increased	傷害 +86，打擊強度增加	ダメージ +86、打撃強度増加
MLUA_CARDMANAGER_283	Damage +133, hit power increased	傷害 +133，打擊強度增加	ダメージ +133、打撃強度増加
MLUA_CARDMANAGER_284	Unlocked! (Damage 90/s, Bonus Damage 108, 3 targets, lasts 5s)	解鎖！(每秒傷害 90，追加傷害 108，目標 3名，持續 5秒)	解放！(毎秒ダメージ 90、追加ダメージ 108、ターゲット 3体、持続 5秒)
MLUA_CARDMANAGER_285	Damage/s +10, Bonus Damage +32	每秒傷害 +10，追加傷害 +32	毎秒ダメージ +10、追加ダメージ +32
MLUA_CARDMANAGER_286	Damage/s +10, Bonus Damage +36	每秒傷害 +10，追加傷害 +36	毎秒ダメージ +10、追加ダメージ +36
MLUA_CARDMANAGER_287	Unlocked! (Damage 352, 2 targets (Knockback), Critical Rate +30%, drops Meso & Items)	解鎖！(傷害 352，目標 2名(擊退)，爆擊率 +30%，掉落楓幣·道具)	解放！(ダメージ 352、ターゲット 2体(ノックバック)、クリティカル率 +30%、メル・アイテムをドロップ)
MLUA_CARDMANAGER_288	Damage +56, Critical +5%	傷害 +56，爆擊 +5%	ダメージ +56、クリティカル +5%
MLUA_CARDMANAGER_289	Unlocked! (Damage 300 per Meso, 50% chance to Stun 1s, Meso drop 30%)	解鎖！(每個楓幣傷害 300，暈眩機率 50% 1秒，楓幣掉落 30%)	解放！(メル1個ごとにダメージ 300、スタン確率 50% 1秒、メルドロップ 30%)
MLUA_CARDMANAGER_290	Damage +20, Stun chance +10%	傷害 +20，暈眩機率 +10%	ダメージ +20、スタン確率 +10%
MLUA_CARDMANAGER_291	Damage +20, Stun chance +10%, Stun +1s	傷害 +20，暈眩機率 +10%，暈眩 +1秒	ダメージ +20、スタン確率 +10%、スタン +1秒
MLUA_CARDMANAGER_292	Unlocked! (Skill Copy 110%, Basic Attack Copy 110%, 2 clones)	解鎖！(技能複製 110%，普通攻擊複製 110%，分身 2體)	解放！(スキルコピー 110%、通常攻撃コピー 110%、分身 2体)
MLUA_CARDMANAGER_293	Skill Copy +10%, Basic Attack Copy +20%	技能複製 +10%，普通攻擊複製 +20%	スキルコピー +10%、通常攻撃コピー +20%
MLUA_CARDMANAGER_294	Unlocked! (Tick Damage 78/s, 2 targets, Stun 3s on impact, Smoke lasts 2s)	解鎖！(每秒持續傷害 78，目標 2名，命中時暈眩 3秒，煙霧持續 2秒)	解放！(毎秒ティックダメージ 78、ターゲット 2体、着弾時スタン 3秒、煙幕 持続 2秒)
MLUA_CARDMANAGER_295	Tick Damage/s +34, Smoke +1s	每秒持續傷害 +34，煙霧 +1秒	毎秒ティックダメージ +34、煙幕 +1秒
MLUA_CARDMANAGER_296	Tick Damage/s +38, Smoke +1s	每秒持續傷害 +38，煙霧 +1秒	毎秒ティックダメージ +38、煙幕 +1秒
MLUA_CARDMANAGER_328	Passive Skill	被動技能	パッシブスキル
MLUA_CARDMANAGER_337	Full Area  |  Fire DoT x3	全範圍  |  火焰持續傷害 3次	全範囲  |  炎の継続ダメージ 3回
MLUA_CARDMANAGER_338	2 hits	2連擊	2連撃
MLUA_CARDMANAGER_341	Chain 3 (50%/35%/15%)  |  Freeze explosion at 5 stacks	連鎖 3個 (50%/35%/15%)  |  5層時冰凍爆炸	連鎖 3個 (50%/35%/15%)  |  5スタックで凍結爆発
MLUA_CARDMANAGER_342	Chain 2 (50%/35%)	連鎖 2個 (50%/35%)	連鎖 2個 (50%/35%)
MLUA_CARDMANAGER_343	Chain 1 (50%)	連鎖 1個 (50%)	連鎖 1個 (50%)
MLUA_CARDMANAGER_347	Fixed AoE	固定範圍	固定範囲
MLUA_CARDMANAGER_353	s	秒	秒
MLUA_CARDMANAGER_359	AoE  |  Bleed 5%/tick  |  Knockback	範圍  |  流血 5%/次  |  擊退	範囲  |  出血 5%/ティック  |  ノックバック
MLUA_CARDMANAGER_416	Targets 1  |  AoE	目標 1名  |  範圍	ターゲット 1体  |  範囲
MLUA_CARDMANAGER_460	Regeneration	持續恢復	持続回復
MLUA_CARDMANAGER_461	Basic Attack	普通攻擊	通常攻撃
