MLUA_CARDMANAGER_116	Damage +50, Area increased, 2-hit chance +10%	傷害 +50，範圍增加，2連擊機率 +10%	ダメージ +50、範囲増加、2連撃確率 +10%
MLUA_CARDMANAGER_117	Unlocked! (Damage +3%, permanent)	解鎖！(傷害 +3%，永久)	解放！(与ダメージ +3%、永続)
MLUA_CARDMANAGER_118	Damage increase +3%p	傷害增加 +3%p	与ダメージ増加 +3%p
MLUA_CARDMANAGER_119	Unlocked! (Damage 200, 3 targets, Freeze Stack +1, extra hit Damage 60%)	解鎖！(傷害 200，目標 3名，冰凍層數 +1，追加攻擊傷害 60%)	解放！(ダメージ 200、ターゲット 3体、凍結スタック +1、追加攻撃ダメージ 60%)
MLUA_CARDMANAGER_120	Damage +50, extra hit chance +10%	傷害 +50，追加攻擊機率 +10%	ダメージ +50、追加攻撃確率 +10%
MLUA_CARDMANAGER_121	Damage +50, Targets +1, extra hit chance +10%	傷害 +50，攻擊目標 +1，追加攻擊機率 +10%	ダメージ +50、攻撃対象 +1、追加攻撃確率 +10%
MLUA_CARDMANAGER_122	Unlocked! (Damage 200, 4 targets, Bind 3s, extra hit 50% just before it ends)	解鎖！(傷害 200，目標 4名，束縛 3秒，結束前追加攻擊 50%)	解放！(ダメージ 200、ターゲット 4体、バインド 3秒、終了直前に追加攻撃 50%)
MLUA_CARDMANAGER_123	Damage +40, Targets +1, extra hit chance +10%	傷害 +40，攻擊目標 +1，追加攻擊機率 +10%	ダメージ +40、攻撃対象 +1、追加攻撃確率 +10%
MLUA_CARDMANAGER_124	Unlocked! (Damage 45, 4 targets)	解鎖！(傷害 45，目標 4名)	解放！(ダメージ 45、ターゲット 4体)
MLUA_CARDMANAGER_125	Damage +20	傷害 +20	ダメージ +20
MLUA_CARDMANAGER_126	Unlocked! (Damage 120, 2 arrows)	解鎖！(傷害 120，箭矢 2支)	解放！(ダメージ 120、矢 2本)
MLUA_CARDMANAGER_127	New: Enhanced Arrow effect (20% chance)	新增強化箭矢效果(機率 20%)	強化矢の効果を新規獲得(確率 20%)
MLUA_CARDMANAGER_128	Damage +50, Enhanced Arrow Damage +10%	傷害 +50，強化箭矢傷害 +10%	ダメージ +50、強化矢ダメージ +10%
MLUA_CARDMANAGER_129	Enhanced Arrow Damage +20%	強化箭矢傷害 +20%	強化矢ダメージ +20%
MLUA_CARDMANAGER_130	Damage +40, Enhanced Arrow Damage +20%	傷害 +40，強化箭矢傷害 +20%	ダメージ +40、強化矢ダメージ +20%
MLUA_CARDMANAGER_131	Unlocked! (Damage 100, 1 impact, Slow 40% 2s)	解鎖！(傷害 100，落點 1個，緩速 40% 2秒)	解放！(ダメージ 100、着弾 1個、スロー 40% 2秒)
MLUA_CARDMANAGER_132	Impacts +1, Slow +1s	落點 +1，緩速 +1秒	着弾地点 +1、スロー +1秒
MLUA_CARDMANAGER_133	Damage +50, Slow chance +10%	傷害 +50，緩速機率 +10%	ダメージ +50、スロー確率 +10%
MLUA_CARDMANAGER_134	Unlocked! (Damage 100, 1 impact, +39% bonus damage to Slowed)	解鎖！(傷害 100，落點 1個，對緩速目標追加傷害 +39%)	解放！(ダメージ 100、着弾 1個、スロー中の敵への追加ダメージ +39%)
MLUA_CARDMANAGER_135	Impacts +1, bonus damage to Slowed	落點 +1，對緩速目標追加傷害	着弾地点 +1、スロー中の敵への追加ダメージ
MLUA_CARDMANAGER_136	Damage +50, bonus damage to Slowed	傷害 +50，對緩速目標追加傷害	ダメージ +50、スロー中の敵への追加ダメージ
MLUA_CARDMANAGER_137	Unlocked! (Damage 120, lasts 3s, +39% bonus damage to Slowed)	解鎖！(傷害 120，持續 3秒，對緩速目標追加傷害 +39%)	解放！(ダメージ 120、持続 3秒、スロー中の敵への追加ダメージ +39%)
MLUA_CARDMANAGER_138	Duration +1s, Area increased, bonus damage to Slowed	持續 +1秒，範圍增加，對緩速目標追加傷害	持続 +1秒、範囲増加、スロー中の敵への追加ダメージ
MLUA_CARDMANAGER_139	Damage +30, Duration +1s, bonus damage to Slowed	傷害 +30，持續 +1秒，對緩速目標追加傷害	ダメージ +30、持続 +1秒、スロー中の敵への追加ダメージ
MLUA_CARDMANAGER_140	Damage +50, Duration +1s, Area increased, bonus damage to Slowed	傷害 +50，持續 +1秒，範圍增加，對緩速目標追加傷害	ダメージ +50、持続 +1秒、範囲増加、スロー中の敵への追加ダメージ
MLUA_CARDMANAGER_141	Unlocked! (Damage 80, 2 arrows, Pierce 1)	解鎖！(傷害 80，箭矢 2支，穿透 1次)	解放！(ダメージ 80、矢 2本、貫通 1回)
MLUA_CARDMANAGER_142	Damage +20, Arrows +1	傷害 +20，箭矢數量 +1	ダメージ +20、矢の数 +1
MLUA_CARDMANAGER_143	Damage +20, Pierce count +1	傷害 +20，穿透次數 +1	ダメージ +20、貫通回数 +1
MLUA_CARDMANAGER_144	Unlocked! (Damage 100, 1 impact, AoE)	解鎖！(傷害 100，落點 1個，範圍)	解放！(ダメージ 100、着弾 1個、範囲)
MLUA_CARDMANAGER_145	Damage +20, Impacts +1, Cooldown reduced	傷害 +20，落點 +1，冷卻時間減少	ダメージ +20、着弾地点 +1、クールタイム減少
MLUA_CARDMANAGER_146	Unlocked! (Damage 100, 1 target, Knockback, 30% Damage to collided)	解鎖！(傷害 100，目標 1名，擊退，碰撞目標 30% 傷害)	解放！(ダメージ 100、ターゲット 1体、ノックバック、衝突した敵に 30% ダメージ)
MLUA_CARDMANAGER_147	Damage +40, Collision Damage +10%	傷害 +40，碰撞傷害 +10%	ダメージ +40、衝突ダメージ +10%
MLUA_CARDMANAGER_148	Damage +20, Collision Damage +10%	傷害 +20，碰撞傷害 +10%	ダメージ +20、衝突ダメージ +10%
MLUA_CARDMANAGER_149	Unlocked! (Cooldown -5%, permanent)	解鎖！(冷卻時間 -5%，永久)	解放！(クールタイム -5%、永続)
MLUA_CARDMANAGER_150	Unlocked! (Critical Damage +10%, permanent)	解鎖！(爆擊傷害 +10%，永久)	解放！(クリティカルダメージ +10%、永続)
MLUA_CARDMANAGER_151	Critical Damage +10%	爆擊傷害 +10%	クリティカルダメージ +10%
MLUA_CARDMANAGER_152	Unlocked! (Extra attack chance 10%, Damage 100%, permanent)	解鎖！(追加攻擊機率 10%，傷害 100%，永久)	解放！(追加攻撃確率 10%、ダメージ 100%、永続)
MLUA_CARDMANAGER_153	Extra attack chance +5%, Damage +20%	追加攻擊機率 +5%，傷害 +20%	追加攻撃確率 +5%、ダメージ +20%
MLUA_CARDMANAGER_154	Unlocked! (Damage +5%, permanent)	解鎖！(傷害 +5%，永久)	解放！(与ダメージ +5%、永続)
MLUA_CARDMANAGER_155	Damage increase +4%p	傷害增加 +4%p	与ダメージ増加 +4%p
MLUA_CARDMANAGER_156	Unlocked! (Damage 200, 2 impacts, Slow, Stun 2s, +120% bonus damage to Slowed)	解鎖！(傷害 200，落點 2個，緩速，暈眩 2秒，對緩速目標追加傷害 +120%)	解放！(ダメージ 200、着弾 2個、スロー、スタン 2秒、スロー中の敵への追加ダメージ +120%)
MLUA_CARDMANAGER_157	Damage +40, Slow, Stun +1s, bonus damage to Slowed	傷害 +40，緩速，暈眩 +1秒，對緩速目標追加傷害	ダメージ +40、スロー、スタン +1秒、スロー中の敵への追加ダメージ
MLUA_CARDMANAGER_158	Damage +20, Area increased, Slow, Stun +1s, bonus damage to Slowed	傷害 +20，範圍增加，緩速，暈眩 +1秒，對緩速目標追加傷害	ダメージ +20、範囲増加、スロー、スタン +1秒、スロー中の敵への追加ダメージ
MLUA_CARDMANAGER_159	Unlocked! (Damage 300, lasts 5s, Critical 10%, +120% bonus damage to Slowed)	解鎖！(傷害 300，持續 5秒，爆擊 10%，對緩速目標追加傷害 +120%)	解放！(ダメージ 300、持続 5秒、クリティカル 10%、スロー中の敵への追加ダメージ +120%)
MLUA_CARDMANAGER_160	Damage +20, Duration +1s, Critical +5%, bonus damage to Slowed	傷害 +20，持續 +1秒，爆擊 +5%，對緩速目標追加傷害	ダメージ +20、持続 +1秒、クリティカル +5%、スロー中の敵への追加ダメージ
MLUA_CARDMANAGER_161	Unlocked! (Damage 100, rapid fire up to 6 targets, extra hit chance 15%)	解鎖！(傷害 100，最多連射 6名，追加攻擊機率 15%)	解放！(ダメージ 100、最大 6体に連射、追加打撃確率 15%)
MLUA_CARDMANAGER_162	Damage +20, rapid fire targets +1, extra hit damage increased	傷害 +20，連射目標 +1，追加攻擊傷害增加	ダメージ +20、連射対象 +1、追加打撃ダメージ増加
MLUA_CARDMANAGER_163	Damage +20, rapid fire targets +1, extra hit chance +5%, damage increased	傷害 +20，連射目標 +1，追加攻擊機率 +5%，傷害增加	ダメージ +20、連射対象 +1、追加打撃確率 +5%、ダメージ増加
MLUA_CARDMANAGER_164	Unlocked! (Damage 230, 3 rapid shots, enhance chance 20%, 3 hits when enhanced)	解鎖！(傷害 230，連射 3發，強化機率 20%，強化時 3連擊)	解放！(ダメージ 230、連射 3発、強化確率 20%、強化時 3連撃)
MLUA_CARDMANAGER_165	Damage +20, enhance chance +5%	傷害 +20，強化機率 +5%	ダメージ +20、強化確率 +5%
MLUA_CARDMANAGER_166	Damage +50, rapid shots +1, enhance chance +5%	傷害 +50，連射數量 +1，強化機率 +5%	ダメージ +50、連射数 +1、強化確率 +5%
MLUA_CARDMANAGER_167	Unlocked! (Damage 180, 5 arrows, Pierce 4, Critical +10%)	解鎖！(傷害 180，箭矢 5支，穿透 4次，爆擊 +10%)	解放！(ダメージ 180、矢 5本、貫通 4回、クリティカル +10%)
MLUA_CARDMANAGER_168	Damage +20, Cooldown reduced, Critical +5%	傷害 +20，冷卻時間減少，爆擊 +5%	ダメージ +20、クールタイム減少、クリティカル +5%
