FMT_CARDMANAGER_087	Targets {0}  |  2 hits ({1}/{2}%)	目標 {0}名  |  2連擊({1}/{2}%)	ターゲット {0}体  |  2連撃({1}/{2}%)
FMT_CARDMANAGER_088	Targets {0}  |  5 hits ({1}% each)  |  AoE	目標 {0}名  |  5連擊(各 {1}%)  |  範圍	ターゲット {0}体  |  5連撃(各 {1}%)  |  範囲
FMT_CARDMANAGER_089	Targets {0}  |  Accuracy -{1}% (half on Bosses/Elites)  |  Lasts {2}s  |  AoE  |  Bonus Damage {3}%	目標 {0}名  |  命中 -{1}%(首領/菁英減半)  |  持續 {2}秒  |  範圍  |  追加傷害 {3}%	ターゲット {0}体  |  命中 -{1}%(ボス/エリートは半減)  |  持続 {2}秒  |  範囲  |  追加ダメージ {3}%
FMT_CARDMANAGER_090	Targets 2  |  Critical Rate +{0}%  |  AoE  |  Meso 100% / Item 50%	目標 2名  |  爆擊率 +{0}%  |  範圍  |  楓幣 100%/道具 50%	ターゲット 2体  |  クリティカル率 +{0}%  |  範囲  |  メル 100%/アイテム 50%
FMT_CARDMANAGER_091	Meso Explosion  |  2 hits (50/50%)  |  {0}% chance to Stun {1}s  |  30% chance to drop Meso on Basic Attack	楓幣爆炸  |  2連擊(50/50%)  |  {0}%機率暈眩 {1}秒  |  普通攻擊時 30%機率掉落楓幣	メル爆発  |  2連撃(50/50%)  |  {0}%の確率でスタン {1}秒  |  通常攻撃時 30%の確率でメルをドロップ
FMT_CARDMANAGER_092	Lasts {0}s  |  Clone Damage  |  Skill {1}%  |  Basic Attack {2}%	持續 {0}秒  |  分身傷害  |  技能 {1}%  |  普通攻擊 {2}%	持続 {0}秒  |  分身ダメージ  |  スキル {1}%  |  通常攻撃 {2}%
FMT_CARDMANAGER_093	{0} Impacts  |  Stun {1}s	落點 {0}個  |  暈眩 {1}秒	着弾 {0}個  |  スタン {1}秒
FMT_CARDMANAGER_094	Targets {0}  |  3 hits ({1}/{2}/{3}%)	目標 {0}名  |  3連擊({1}/{2}/{3}%)	ターゲット {0}体  |  3連撃({1}/{2}/{3}%)
FMT_CARDMANAGER_095	Targets {0}  |  Accuracy -{1}% (half on Bosses/Elites)  |  Lasts {2}s  |  AoE	目標 {0}名  |  命中 -{1}%(首領/菁英減半)  |  持續 {2}秒  |  範圍	ターゲット {0}体  |  命中 -{1}%(ボス/エリートは半減)  |  持続 {2}秒  |  範囲
FMT_CARDMANAGER_096	Targets {0}  |  Critical Rate +{1}%  |  AoE	目標 {0}名  |  爆擊率 +{1}%  |  範圍	ターゲット {0}体  |  クリティカル率 +{1}%  |  範囲
FMT_CARDMANAGER_097	Targets {0}  |  Meso Drop 100%  |  Item Drop {1}%	目標 {0}名  |  楓幣掉落 100%  |  道具掉落 {1}%	ターゲット {0}体  |  メルドロップ 100%  |  アイテムドロップ {1}%
FMT_CARDMANAGER_098	Meso Explosion  |  AoE  |  {0}% chance to drop Meso on Basic Attack	楓幣爆炸  |  範圍  |  普通攻擊時 {0}%機率掉落楓幣	メル爆発  |  範囲  |  通常攻撃時 {0}%の確率でメルをドロップ
FMT_CARDMANAGER_099	Lasts {0}s  |  Clone Damage {1}%	持續 {0}秒  |  分身傷害 {1}%	持続 {0}秒  |  分身ダメージ {1}%
FMT_CARDMANAGER_100	Got a duplicate skill — {0} leveled up!	獲得重複技能，{0} 等級提升了！	重複スキルを獲得し、{0}のレベルが上がりました！
FMT_CARDMANAGER_101	Card {0}	卡片 {0}	カード {0}
FMT_EP2MAP2ARENALOGIC_001	Retry (-{0})	重試 (-{0})	リトライ (-{0})
FMT_EP2MAP4GALLERYPORTALTRIGGER_001	Not enough {0} ({1}/{2})	{0}不足 ({1}/{2})	{0}が足りません ({1}/{2})
FMT_EPISODEREWARDLOGIC_001	EP{0}: Survive {1} min!	EP{0} 存活{1}分鐘！	EP{0} {1}分間生存！
FMT_EPISODEREWARDLOGIC_002	Unlocks after surviving {1} min in {0}	在{0}存活{1}分鐘後開放	{0}で{1}分間生存すると解放
FMT_EPISODEREWARDUI_001	EP{0}⏎Survive {1} min!	EP{0}⏎存活{1}分鐘！	EP{0}⏎{1}分間生存！
FMT_EPISODEREWARDUI_002	{0} achieved! Claim your reward	達成{0}！請領取獎勵	{0}達成！報酬を受け取ってください
FMT_EPISODEREWARDUI_003	Survive {1} min in a single run of EP{0} to claim (Time Attack & Unlimited)	在EP{0}的單場遊戲中撐過{1}分鐘即可領取(計時挑戰·無限模式皆可)	EP{0}の1プレイで{1}分間耐えると受け取れます(タイムアタック・無制限どちらも可)
FMT_EPISODEREWARDUI_004	Survive {1} min in EP{0} to claim	在EP{0}撐過{1}分鐘即可領取	EP{0}で{1}分間耐えると受け取れます
FMT_EPISODEREWARDUI_005	Your {0} tab is full! Make some room and claim again	{0}欄位已滿！請整理後再領取	{0}欄がいっぱいです！整理してからもう一度受け取ってください
FMT_GACHAUI_001	{0} Draw	{0}抽取	{0}ガチャ
FMT_GACHAUI_002	Obtained {0}!	獲得的{0}！	獲得した{0}！
FMT_GACHAUI_003	{0} Draw X1	{0}抽取 X1	{0}ガチャ X1
FMT_GACHAUI_004	{0} Draw X10	{0}抽取 X10	{0}ガチャ X10
FMT_GACHAUI_005	Free ({0})	免費 ({0})	無料 ({0})
FMT_GAMEOVERUI_001	{0} pts	{0} 分	{0} 点
FMT_IDLEREWARDUI_001	Idle time: {0}	自動時間：{0}	放置時間：{0}
FMT_IDLEREWARDUI_002	{0} · Progress Bonus +{1}%	{0} · 進度加成 +{1}%	{0} · 進行ボーナス +{1}%
FMT_IDLEREWARDUI_003	{0} — Full!)	{0} — 已滿！)	{0} — いっぱいです！)
FMT_IDLEREWARDUI_004	1 equipment item is stored every {0} hr⏎(Next item in {1})	每{0}小時累積1件裝備⏎(距離下一件裝備 {1})	装備は{0}時間ごとに1個ずつ貯まります⏎(次の装備まで {1})
FMT_IDLEREWARDUI_005	You must be idle for at least {0} min to claim	至少需要放置{0}分鐘才能領取	最低{0}分間放置すると受け取れます
FMT_IDLEREWARDUI_006	Equipment inventory is full! {0} item(s) without space may be lost	裝備背包已滿！沒有空位的{0}件裝備可能會消失	装備インベントリがいっぱいです！空きのない装備{0}個は消える可能性があります
FMT_IDLEREWARDUI_007	{0} item(s) without space will be lost.⏎Claim anyway?	沒有空位的{0}件裝備將會消失。⏎仍要領取嗎？	空きのない装備{0}個は消えます。⏎それでも受け取りますか？
FMT_LEVELREWARDLOGIC_001	{0} Weapon	{0}武器	{0}武器
FMT_LEVELREWARDLOGIC_002	{0} Equipment	{0}裝備	{0}装備
FMT_LEVELREWARDLOGIC_003	Level {0} Reward	等級 {0} 獎勵	レベル{0}報酬
FMT_LEVELREWARDUI_001	Available at Level {0}	達到等級 {0} 即可領取	レベル{0}になると受け取れます
FMT_MAP23ERDASEASTEREGGLOGIC_001	{0} Erdas has been summoned.	{0}艾爾達斯被召喚了。	{0}のエルダスが召喚された。
FMT_MAP24TREASURECHESTLOGIC_001	Got {0} Relic Draw Ticket(s)!	獲得遺物抽取券 {0}張！	遺物ガチャチケットを{0}枚獲得！
FMT_RAIDLOGIC_001	You received the Weekly Raid Grade {0} reward + {1} Ring Enhancement Scroll(s)!	已獲得每週突襲 {0} 等級獎勵 + 戒指強化卷軸 {1}張！	週間レイド{0}等級報酬 + 指輪強化の書{1}枚を受け取りました！
FMT_RAIDUI_001	Boss HP  {0}%	首領體力  {0}%	ボスHP  {0}%
FMT_RANKUI_001	Outside Top {0}	{0}名以外	{0}位圏外
FMT_RELICUPGRADEUI_001	{0}⏎When owned: {1}{2} — You don't own this relic yet	{0}⏎持有時 {1}{2} — 尚未持有此遺物	{0}⏎所持時 {1}{2} — まだ所持していない遺物です
FMT_RELICUPGRADEUI_002	{0} {1}{2}⏎Max level	{0} {1}{2}⏎已達最高等級	{0} {1}{2}⏎最大レベルです
FMT_RELICUPGRADEUI_003	{0} Coins	{0}金幣	{0}コイン
FMT_RELICUPGRADEUI_004	{0} {1}{2}⏎Next level: {3}{2}	{0} {1}{2}⏎下一等級：{3}{2}	{0} {1}{2}⏎次のレベル：{3}{2}
FMT_RUNSTARTCONFIRMUI_001	Your {0} inventory is full!	{0}背包已滿！	{0}インベントリがいっぱいです！
FMT_SHOPUI_001	{0} Diamonds	鑽石 {0}	ダイヤ {0}
