MLUA_WEAPONTIERDATALOGIC_008	It somehow looks strong just by looking at it.	光是看著就覺得很強。	見ているだけでなんだか強そうだ。
MLUA_WEAPONTIERDATALOGIC_009	A staff every mage covets at least once.	每個魔法師都曾想擁有的法杖。	魔法使いなら一度は欲しくなる杖。
MLUA_WEAPONTIERDATALOGIC_010	They say it holds the power of a dragon. Whether that's true, no one knows.	據說寄宿著龍的力量。是真是假就不知道了。	ドラゴンの力が宿っているらしい。本当かどうかはわからない。
MLUA_WEAPONTIERDATALOGIC_011	At this point, it feels like the staff is casting the magic.	到了這種程度，簡直像是法杖自己在施法。	ここまで来ると、杖が魔法を使っているようだ。
MLUA_WEAPONTIERDATALOGIC_012	The best thing about a bow is shooting from afar.	弓果然還是要從遠處射才過癮。	弓はやっぱり遠くから撃つのが醍醐味だ。
MLUA_WEAPONTIERDATALOGIC_013	Not a viper, but quite sharp.	雖然不是毒蛇，但相當鋒利。	毒蛇ではないが、かなり鋭い。
MLUA_WEAPONTIERDATALOGIC_014	A bow so fine even a phoenix would want it.	帥到連鳳凰都想要的弓。	鳳凰も欲しがるほど見事な弓。
MLUA_WEAPONTIERDATALOGIC_015	So golden it stands out more than the arrows.	金光閃閃，比箭還要顯眼。	金色なので矢よりも目立つ。
MLUA_WEAPONTIERDATALOGIC_016	Drawing it makes you pretty tense.	拉弓的瞬間相當緊張。	引いた瞬間、かなり緊張する。
MLUA_WEAPONTIERDATALOGIC_017	Looks expensive. It actually is.	看起來很貴。實際上也很貴。	高そうに見える。実際に高い。
MLUA_WEAPONTIERDATALOGIC_018	Heavy. But cool.	很重。但是很帥。	重い。でもかっこいい。
MLUA_WEAPONTIERDATALOGIC_019	Swing it once and your arm is the first to be surprised.	揮一下，手臂先嚇了一跳。	一振りすると、腕のほうが先に驚く。
MLUA_WEAPONTIERDATALOGIC_020	It's heavy, that's for sure.	沉重感是無庸置疑的。	重みだけは確かだ。
MLUA_WEAPONTIERDATALOGIC_021	Looks pretty convincing in a warrior's hands.	戰士拿起來還挺像樣的。	戦士が持つとなかなか様になる。
MLUA_WEAPONTIERDATALOGIC_022	The blue blade catches the eye.	藍色的劍身吸引了目光。	青い刀身が目を奪う。
MLUA_WEAPONTIERDATALOGIC_023	Looks like there's nothing it can't cut.	看起來沒有砍不斷的東西。	斬れないものはなさそうだ。
MLUA_WEAPONTIERDATALOGIC_024	The triangular blade makes it even scarier.	刀刃是三角形的，更顯可怕。	刃が三角形なので、なおさら怖い。
MLUA_WEAPONTIERDATALOGIC_025	Looks like a fan, but it's definitely not a fan.	看起來像扇子，但絕對不是扇子。	扇子のように見えるが、決して扇子ではない。
MLUA_WEAPONTIERDATALOGIC_026	Small and light, but underestimate it at your peril.	雖然又小又輕，但小看它可就糟了。	小さくて軽いが、侮ると大変なことになる。
MLUA_WEAPONTIERDATALOGIC_027	It's named a fist, so why is it a dagger?	名字是拳頭，為什麼卻是短劍？	名前はこぶしなのに、なぜ短剣なのだろう？
MLUA_WEAPONTIERDATALOGIC_028	A dagger that's easy to carry quietly.	適合悄悄隨身攜帶的短劍。	こっそり持ち歩くのにちょうどいい短剣。
MLUA_WEAPONTIERDATALOGIC_029	It looks like it would enjoy blood.	看起來像是喜歡鮮血的樣子。	血を好みそうな見た目をしている。
MLUA_WEAPONTIERDATALOGIC_030	Wearing a uniform somehow makes you feel stronger.	穿上制服就莫名覺得自己變強了。	制服を着ると、なんだか強くなった気がする。
MLUA_WEAPONTIERDATALOGIC_031	Its presence is unmistakable even in the dark.	即使在黑暗中也存在感十足。	暗闇の中でも存在感は確かだ。
MLUA_WEAPONTIERDATALOGIC_032	A robe that accompanies a knight-in-training's first steps.	陪伴見習騎士踏出第一步的長袍。	見習い騎士の第一歩を共にするローブ。
MLUA_WEAPONTIERDATALOGIC_033	Even the name is already impressive.	光是名字就已經很出色了。	名前からしてすでに立派だ。
MLUA_WEAPONTIERDATALOGIC_034	Just looking at it makes you a little cold.	光是看著就覺得有點冷。	見ているだけで少し寒くなる。
MLUA_WEAPONTIERDATALOGIC_035	Even the name sounds like an ultimate weapon.	光聽名字就有終極兵器的感覺。	名前からして最終兵器っぽい。
MLUA_WEAPONTIERDATALOGIC_036	The first outfit you get when you join the Knights.	加入騎士團後最先拿到的衣服。	騎士団に入ると最初にもらう服。
MLUA_WEAPONTIERDATALOGIC_037	Looks like something you'd wear only on special days.	像是只有特別的日子才會穿的衣服。	特別な日にだけ着る服のようだ。
MLUA_WEAPONTIERDATALOGIC_038	The blue gem is subtly luxurious.	藍色寶石低調而高貴。	青い宝石がさりげなく上品だ。
MLUA_WEAPONTIERDATALOGIC_039	Looks pricier than Beryl. And it is.	看起來比綠柱石還貴。實際上也是。	ベリルより高そうに見える。実際にそうだ。
MLUA_WEAPONTIERDATALOGIC_040	The moment you put it on, you look a class above.	一穿上就顯得格調不同。	着た瞬間、格が違って見える。
MLUA_WEAPONTIERDATALOGIC_041	Black always looks strong.	黑色總是看起來很強。	黒はいつだって強そうに見える。
MLUA_WEAPONTIERDATALOGIC_042	Pretty useful for something made in a hurry.	以匆忙做成的來說還挺好用的。	急いで作ったわりにはなかなか使える。
MLUA_WEAPONTIERDATALOGIC_043	Covered in bones. Quite scary.	披著骨頭。相當可怕。	骨をかぶっている。かなり怖い。
MLUA_WEAPONTIERDATALOGIC_044	Zakum's power, worn on your head.	把殘暴炎魔的力量戴在頭上。	ジャクムの力を頭にのせた。
MLUA_WEAPONTIERDATALOGIC_045	Borrows a little pirate style.	借用了一點海盜的帥氣。	海賊のかっこよさを少し借りてきた。
MLUA_WEAPONTIERDATALOGIC_046	Starlight and feathers go surprisingly well together.	星光和羽毛意外地很搭。	星の光と羽がなかなかよく似合う。
MLUA_WEAPONTIERDATALOGIC_047	Feels like wearing Vellum on your head.	感覺像是把貝倫戴在頭上。	頭の上にベルムをのせた気分だ。
MLUA_WEAPONTIERDATALOGIC_048	Once you put them on, you feel like you can do anything.	只要戴上，感覺什麼都做得到。	はめてしまえば、何でもできそうな気がする。
MLUA_WEAPONTIERDATALOGIC_049	You feel nimble right down to your fingertips.	連指尖都變得靈巧的感覺。	指先まで身軽になる感じがする。
MLUA_WEAPONTIERDATALOGIC_050	Ordinary, but solid on the basics.	雖然普通，但基本功很紮實。	平凡だが、基本はしっかりしている。
MLUA_WEAPONTIERDATALOGIC_051	A captain ought to wear at least this much.	身為艦長，至少要戴這種程度的。	艦長ならこれくらいははめないと。
MLUA_WEAPONTIERDATALOGIC_052	Legendary gloves said to have been used by Mu Gong.	傳說中武公使用過的手套。	武公が使ったという伝説の手袋。
