MLUA_IDLEREWARDUI_002	%02dm %02ds	%02d分 %02d秒	%02d分 %02d秒
MLUA_IDLEREWARDUI_004	(Max 24 hr	(最多24小時	(最大24時間
MLUA_IDLEREWARDUI_015	Couldn't add the equipment. Please try again in a moment	無法放入裝備，請稍後再試	装備を入れられませんでした。しばらくしてからもう一度お試しください
MLUA_INVENTORYEXPANDLOGIC_001	Etc	其他	その他
MLUA_INVENTORYEXPANDLOGIC_002	Inventory	背包	インベントリ
MLUA_LEVELREWARDLOGIC_001	Gold	金幣	ゴールド
MLUA_LEVELREWARDLOGIC_002	Diamonds	鑽石	ダイヤ
MLUA_LEVELREWARDLOGIC_003	Relic Draw Ticket	遺物抽取券	遺物ガチャチケット
MLUA_LEVELREWARDLOGIC_004	Skill Draw Ticket	技能抽取券	スキルガチャチケット
MLUA_LEVELREWARDUI_001	You've claimed all rewards!	已領取所有獎勵！	すべての報酬を受け取りました！
MLUA_MAP21RELICEASTEREGG_001	Sylphid	希爾菲德	シルフィード
MLUA_MAP21RELICEASTEREGG_002	A mysterious archer who sweeps across the battlefield with the wind.⏎Swift arrows pierce the enemy's weak points, and fierce⏎winds let her rule the battlefield.	與風一同穿梭戰場的神秘弓箭手。⏎以迅捷的箭矢貫穿敵人的弱點，並以猛烈的⏎強風支配戰場。	風とともに戦場を駆ける神秘的な弓使い。⏎素早い矢で敵の弱点を射抜き、激しい⏎風で戦場を支配する。
MLUA_MAP23ERDASEASTEREGGLOGIC_001	Not enough Essence	精髓不足	エッセンスが足りません
MLUA_MAP23ERDASEASTEREGGLOGIC_003	The first	第一個	1体目
MLUA_MAP23ERDASEASTEREGGLOGIC_004	The second	第二個	2体目
MLUA_MAP23ERDASEASTEREGGLOGIC_005	The third	第三個	3体目
MLUA_MAP23ERDASEASTEREGGLOGIC_006	A portal has been activated somewhere!	某處的傳送門被啟動了！	どこかでポータルが起動した！
MLUA_MAPMANAGER_001	Moving fast makes the monsters faster!	快速移動使怪物變快了！	素早く移動したため、モンスターが速くなります！
MLUA_MAPMANAGER_002	Moving fast makes the monsters stronger!	快速移動使怪物變強了！	素早く移動したため、モンスターが強くなります！
MLUA_MAPMANAGER_003	Moving fast has summoned the "Blade of Despair".	快速移動召喚了「絕望之刃」。	素早く移動したため、「絶望の刃」が召喚されました。
MLUA_MAPMOVEUI_001	The answer lies in the middle, the path to the right, and the end to the left	答案在中間，道路在右邊，終點在左邊	真ん中に答えがあり、右に道があり、左に終わりがある
MLUA_MAPTAXILOGIC_001	You don't have a ticket!	沒有車票！	チケットがありません！
MLUA_MONSTERSPAWNER_005	A Boss is appearing!	首領即將登場！	ボスが登場します！
MLUA_MONSTERSPAWNER_006	A Gladiator has appeared	劍鬥士登場了	剣闘士が登場しました
MLUA_MONSTERSPAWNER_008	What luck! Balrog has appeared!	意外的幸運！巴洛古登場了！	思わぬ幸運！バルログが登場しました！
MLUA_NINJASTATUEPUZZLELOGIC_001	A pesky Minimur has appeared!	可惡的米尼穆爾登場了！	憎たらしいミニムルが登場した！
MLUA_OPTIONUI_001	[ Combat is automatic ]	[ 戰鬥為自動進行 ]	[ 戦闘はオートです ]
MLUA_OPTIONUI_002	Your character attacks monsters on its own.	角色會自動攻擊怪物。	キャラクターが自動でモンスターを攻撃します。
MLUA_OPTIONUI_003	Tap a monster on screen once to target it first.	在畫面上點一下怪物，就會優先攻擊該怪物。	画面上のモンスターを1回タップすると、そのモンスターを優先して狙います。
MLUA_OPTIONUI_004	[ Choose a card when you level up ]	[ 升級時選擇卡片 ]	[ レベルアップするとカードを選びます ]
MLUA_OPTIONUI_005	When your EXP bar fills up, three cards appear on the right side of the screen.	經驗值滿了之後，畫面右側會出現三張卡片。	経験値がいっぱいになると、画面右側にカードが3枚表示されます。
MLUA_OPTIONUI_006	Pick one to learn a new skill or upgrade a skill you have.	選擇一張來學習新技能或強化已有的技能。	1枚選んで新しいスキルを覚えるか、所持スキルを強化しましょう。
MLUA_OPTIONUI_007	Press and hold a card to preview its effect.	長按卡片即可預覽效果。	カードを長押しすると、効果をプレビューできます。
MLUA_OPTIONUI_008	[ Collect the same skill to grow stronger ]	[ 收集相同技能就會變強 ]	[ 同じスキルを集めると強くなります ]
MLUA_OPTIONUI_009	Picking the same card several times raises that skill's level.	多次選擇同一張卡片，技能等級就會提升。	同じカードを何度も選ぶとスキルレベルが上がります。
MLUA_OPTIONUI_010	Owning certain skills together can turn them into a stronger Fusion Skill.	同時擁有特定技能時，有時會轉變為更強的組合技能。	特定のスキルを一緒にそろえると、より強力な組み合わせスキルに変わることもあります。
MLUA_OPTIONUI_011	Check the available combinations under "Fusion Recipes" in Options.	可在選項的「組合表」中確認有哪些組合。	どんな組み合わせがあるかは、オプションの「組み合わせ表」で確認しましょう。
MLUA_OPTIONUI_012	[ Use the left/right arrows to change zones ]	[ 使用左右箭頭移動區域 ]	[ 左右の矢印でエリアを移動します ]
MLUA_OPTIONUI_013	Tap the arrows on either side of the screen to move to the next zone.	點擊畫面兩側的箭頭，即可前往下一個區域。	画面両側の矢印を押すと、次のエリアに進みます。
MLUA_OPTIONUI_014	Locked paths open only after you defeat that zone's Boss.	上鎖的道路必須擊敗該區域的首領才會開啟。	鍵のかかった道は、そのエリアのボスを倒すと開きます。
MLUA_OPTIONUI_015	[ Falling isn't the end ]	[ 倒下並不是結束 ]	[ 倒れても終わりではありません ]
MLUA_OPTIONUI_016	Spend Diamonds to continue right where you fell.	使用鑽石即可在倒下的地方立即繼續。	ダイヤを使うと、倒れた場所からすぐにコンティニューできます。
MLUA_OPTIONUI_017	If you start over, the loot you collected this run turns into Gold.	若從頭開始，本場收集的雜物會轉換為金幣。	最初からやり直すと、今回のプレイで集めた戦利品がゴールドに変わります。
MLUA_OPTIONUI_018	[ What stays after a run ]	[ 一場結束後留下的東西 ]	[ プレイが終わっても残るもの ]
