MLUA_WEAPONTIERDATALOGIC_092	Extra Basic Attack after defeating 10 enemies	擊敗10個敵人後追加普通攻擊	敵を10体倒すと通常攻撃を追加
MLUA_WEAPONTIERDATALOGIC_093	Golden Arund	黃金阿倫德	ゴールデンアルンド
MLUA_WEAPONTIERDATALOGIC_094	Metus	梅圖斯	メトゥス
MLUA_WEAPONTIERDATALOGIC_095	Golden Nisrock	黃金尼斯洛克	ゴールデンニスロック
MLUA_WEAPONTIERDATALOGIC_096	{P}% chance on Basic Attack to trigger 1 extra attack	普通攻擊時有 {P}% 機率發動1次追加攻擊	通常攻撃時に{P}%の確率で追加攻撃が1回発動
MLUA_WEAPONTIERDATALOGIC_097	Two-Handed Sword	雙手劍	両手剣
MLUA_WEAPONTIERDATALOGIC_098	Highlander	高地人	ハイランダー
MLUA_WEAPONTIERDATALOGIC_099	ATK {P}%	攻擊力 {P}%	攻撃力 {P}%
MLUA_WEAPONTIERDATALOGIC_100	Gris	葛利斯	グリス
MLUA_WEAPONTIERDATALOGIC_101	Restore {P}% HP after defeating 30 enemies	擊敗30個敵人後恢復 {P}% HP	敵を30体倒すとHPを{P}%回復
MLUA_WEAPONTIERDATALOGIC_102	Gryunhil	古倫希爾	グリュンヒル
MLUA_WEAPONTIERDATALOGIC_103	Cloud Blade	青雲劍	青雲剣
MLUA_WEAPONTIERDATALOGIC_104	Damage taken -{P}%	受到傷害減少 {P}%	被ダメージ {P}%減少
MLUA_WEAPONTIERDATALOGIC_105	Calamity Blade	慘禍刀	惨禍刀
MLUA_WEAPONTIERDATALOGIC_106	ATK +{P}% when HP is 30% or less	HP 30%以下時攻擊力增加 {P}%	HP30%以下のとき攻撃力 {P}%増加
MLUA_WEAPONTIERDATALOGIC_107	Triangular Jamadhar	三角拳刃	三角ジャマダハル
MLUA_WEAPONTIERDATALOGIC_108	Taeguk Fan	太極扇	太極扇
MLUA_WEAPONTIERDATALOGIC_109	Geta	木屐	ゲタ
MLUA_WEAPONTIERDATALOGIC_110	Critical Rate +{P}% for 10s after defeating 30 monsters (doesn't refresh while active)	擊敗30隻怪物後爆擊率增加 {P}%(10秒)，持續期間內不會刷新	モンスターを30体倒すとクリティカル率 {P}%増加(10秒)、持続中は更新されない
MLUA_WEAPONTIERDATALOGIC_111	Dragon Fist	龍泉拳	竜泉拳
MLUA_WEAPONTIERDATALOGIC_112	Bakit	巴基特	バキット
MLUA_WEAPONTIERDATALOGIC_113	Blood Dagger	鮮血匕首	ブラッドダガー
MLUA_WEAPONTIERDATALOGIC_114	{C}% chance on Basic Attack: Critical Damage +{P}% for 10s (doesn't refresh while active)	普通攻擊時有 {C}% 機率爆擊傷害增加 {P}%(10秒)，持續期間內不會刷新	通常攻撃時に{C}%の確率でクリティカルダメージ {P}%増加(10秒)、持続中は更新されない
MLUA_WEAPONTIERDATALOGIC_115	Drakaz Uniform	德拉卡茲制服	ドラカズの制服
MLUA_WEAPONTIERDATALOGIC_116	Dark Aurora Robe	黑暗極光長袍	ダークオーロラローブ
MLUA_WEAPONTIERDATALOGIC_117	Gain a shield equal to {P}% of Max HP at the start of battle	戰鬥開始時獲得最大HP {P}% 的護盾	戦闘開始時に最大HPの{P}%のシールドを獲得
MLUA_WEAPONTIERDATALOGIC_118	Robe of the Knight-in-Training of Light	光之見習騎士長袍	光の見習い騎士のローブ
MLUA_WEAPONTIERDATALOGIC_119	Restore {P}% HP after defeating 50 monsters	擊敗50隻怪物後恢復 {P}% HP	モンスターを50体倒すとHPを{P}%回復
MLUA_WEAPONTIERDATALOGIC_120	Empress's Handy Robe	女皇的實用長袍	女帝の使えるローブ
MLUA_WEAPONTIERDATALOGIC_121	Tempest Hooded Robe	暴風連帽長袍	テンペストフードローブ
MLUA_WEAPONTIERDATALOGIC_122	Damage taken -{P}% when HP is 30% or less	HP 30%以下時受到傷害減少 {P}%	HP30%以下のとき被ダメージ {P}%減少
